Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay,Chrome 63.0.3239.108,,2018-01-03 14:38:06,2018-01-03 14:38:09,"3,001s",PASSED
click,Chrome 63.0.3239.108,\u0421\u043E\u0445\u0440\u0430\u043D\u044F\u0435\u043C \u0438\u0437\u043C\u0435\u043D\u0435\u043D\u0438\u0435 \u043F\u0440\u0430\u0432,2018-01-03 14:38:09,2018-01-03 14:38:10,"0,642s",PASSED
verifyElementPresent,Chrome 63.0.3239.108,\u041F\u0440\u043E\u0432\u0435\u0440\u044F\u0435\u043C \u0441\u043E\u043E\u0431\u0449\u0435\u043D\u0438\u0435 \u0443\u0441\u043F\u0435\u0445\u0430 \u0438\u0437\u043C\u0435\u043D\u0435\u043D\u0438\u044F \u043F\u0440\u0430\u0432,2018-01-03 14:38:10,2018-01-03 14:38:11,"0,636s",PASSED
closeBrowser,Chrome 63.0.3239.108,,2018-01-03 14:38:11,2018-01-03 14:38:11,"0,623s",PASSED
,,,,,,
Test Cases/UsersModule/Change Right/Change right,Chrome 63.0.3239.108,,2018-01-03 14:38:11,2018-01-03 14:38:41,"30,048s",PASSED
callTestCase,Chrome 63.0.3239.108,,2018-01-03 14:38:12,2018-01-03 14:38:27,"15,499s",PASSED
delay,Chrome 63.0.3239.108,,2018-01-03 14:38:27,2018-01-03 14:38:30,"3,001s",PASSED
setText,Chrome 63.0.3239.108,\u0418\u0449\u0435\u043C \u0441\u043E\u0437\u0434\u0430\u043D\u043D\u043E\u0433\u043E \u043F\u043E\u043B\u044C\u0437\u043E\u0432\u0430\u0442\u0435\u043B\u044F,2018-01-03 14:38:30,2018-01-03 14:38:31,"0,601s",PASSED
delay,Chrome 63.0.3239.108,,2018-01-03 14:38:31,2018-01-03 14:38:34,"3,002s",PASSED
click,Chrome 63.0.3239.108,\u0420\u0435\u0434\u0430\u043A\u0442\u0438\u0440\u0443\u0435\u043C \u043F\u0440\u0430\u0432\u0430 \u043F\u043E\u043B\u044C\u0437\u043E\u0432\u0430\u0442\u0435\u043B\u044F,2018-01-03 14:38:34,2018-01-03 14:38:34,"0,139s",PASSED
verifyTextPresent,Chrome 63.0.3239.108,\u041F\u0440\u043E\u0432\u0435\u0440\u044F\u0435\u043C \u0437\u0430\u0433\u043E\u043B\u043E\u0432\u043E\u043A \u043E\u043A\u043D\u0430,2018-01-03 14:38:34,2018-01-03 14:38:34,"0,237s",PASSED
click,Chrome 63.0.3239.108,\u0421\u0442\u0430\u0432\u0438\u043C \u0447\u0435\u043A\u0431\u043E\u043A\u0441 \u043D\u0430 1 \u043F\u0440\u0430\u0432\u043E,2018-01-03 14:38:34,2018-01-03 14:38:35,"1,205s",PASSED
delay,Chrome 63.0.3239.108,,2018-01-03 14:38:35,2018-01-03 14:38:38,"3,001s",PASSED
click,Chrome 63.0.3239.108,\u0423\u0431\u0438\u0440\u0430\u0435\u043C \u0447\u0435\u043A\u0431\u043E\u043A\u0441,2018-01-03 14:38:38,2018-01-03 14:38:39,"0,531s",PASSED
click,Chrome 63.0.3239.108,\u0421\u043E\u0445\u0440\u0430\u043D\u044F\u0435\u043C \u0438\u0437\u043C\u0435\u043D\u0435\u043D\u0438\u0435 \u043F\u0440\u0430\u0432,2018-01-03 14:38:39,2018-01-03 14:38:40,"0,702s",PASSED
verifyElementPresent,Chrome 63.0.3239.108,\u041F\u0440\u043E\u0432\u0435\u0440\u044F\u0435\u043C \u0441\u043E\u043E\u0431\u0449\u0435\u043D\u0438\u0435 \u0443\u0441\u043F\u0435\u0445\u0430 \u0438\u0437\u043C\u0435\u043D\u0435\u043D\u0438\u044F \u043F\u0440\u0430\u0432,2018-01-03 14:38:40,2018-01-03 14:38:41,"1,234s",PASSED
closeBrowser,Chrome 63.0.3239.108,,2018-01-03 14:38:41,2018-01-03 14:38:41,"0,608s",PASSED
,,,,,,
Test Cases/UsersModule/Delete/Delete user,Chrome 63.0.3239.108,,2018-01-03 14:38:42,2018-01-03 14:39:13,"31,252s",PASSED
callTestCase,Chrome 63.0.3239.108,,2018-01-03 14:38:42,2018-01-03 14:38:56,"13,964s",PASSED
delay,Chrome 63.0.3239.108,,2018-01-03 14:38:56,2018-01-03 14:38:59,"3,002s",PASSED
setText,Chrome 63.0.3239.108,\u0418\u0449\u0435\u043C \u0441\u043E\u0437\u0434\u0430\u043D\u043D\u043E\u0433\u043E \u043F\u043E\u043B\u044C\u0437\u043E\u0432\u0430\u0442\u0435\u043B\u044F,2018-01-03 14:38:59,2018-01-03 14:38:59,"0,642s",PASSED
delay,Chrome 63.0.3239.108,,2018-01-03 14:38:59,2018-01-03 14:39:02,"3,001s",PASSED
click,Chrome 63.0.3239.108,\u041D\u0430\u0436\u0438\u043C\u0430\u0435\u043C \u043A\u043D\u043E\u043F\u043A\u0443 \u0443\u0434\u0430\u043B\u0435\u043D\u0438\u044F,2018-01-03 14:39:02,2018-01-03 14:39:03,"0,155s",PASSED
delay,Chrome 63.0.3239.108,,2018-01-03 14:39:03,2018-01-03 14:39:06,"3,001s",PASSED
click,Chrome 63.0.3239.108,\u041E\u0442\u043C\u0435\u043D\u044F\u0435\u043C \u0443\u0434\u0430\u043B\u0435\u043D\u0438\u0435,2018-01-03 14:39:06,2018-01-03 14:39:06,"0,147s",PASSED
delay,Chrome 63.0.3239.108,,2018-01-03 14:39:06,2018-01-03 14:39:09,"3,002s",PASSED
click,Chrome 63.0.3239.108,\u041D\u0430\u0436\u0438\u043C\u0430\u0435\u043C \u043A\u043D\u043E\u043F\u043A\u0443 \u0443\u0434\u0430\u043B\u0435\u043D\u0438\u044F,2018-01-03 14:39:09,2018-01-03 14:39:09,"0,117s",PASSED
delay,Chrome 63.0.3239.108,,2018-01-03 14:39:09,2018-01-03 14:39:12,"3,001s",PASSED
click,Chrome 63.0.3239.108,\u041F\u043E\u0434\u0442\u0432\u0435\u0440\u0436\u0434\u0430\u0435\u043C \u0443\u0434\u0430\u043B\u0435\u043D\u0438\u0435,2018-01-03 14:39:12,2018-01-03 14:39:12,"0,155s",PASSED
verifyElementPresent,Chrome 63.0.3239.108,\u041F\u0440\u043E\u0432\u0435\u0440\u044F\u0435\u043C \u043D\u0430\u043B\u0438\u0447\u0438\u0435 \u0441\u043E\u043E\u0431\u0449\u0435\u043D\u0438\u044F \u043E\u0431 \u0443\u0434\u0430\u043B\u0435\u043D\u0438\u0438,2018-01-03 14:39:12,2018-01-03 14:39:12,"0,152s",PASSED
closeBrowser,Chrome 63.0.3239.108,,2018-01-03 14:39:12,2018-01-03 14:39:13,"0,642s",PASSED
