Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 63.0.3239.108,\u0414\u043E\u0431\u0430\u0432\u043B\u044F\u0435\u043C \u043D\u043E\u0432\u043E\u0433\u043E \u043F\u043E\u043B\u044C\u0437\u043E\u0432\u0430\u0442\u0435\u043B\u044F,2018-01-03 14:12:00,2018-01-03 14:12:01,"0,230s",PASSED
delay,Chrome 63.0.3239.108,,2018-01-03 14:12:01,2018-01-03 14:12:04,"3,002s",PASSED
setText,Chrome 63.0.3239.108,\u0417\u0430\u0434\u0430\u0435\u043C \u0438\u043C\u044F \u043F\u043E\u043B\u044C\u0437\u043E\u0432\u0430\u0442\u0435\u043B\u044F,2018-01-03 14:12:04,2018-01-03 14:12:04,"0,412s",PASSED
click,Chrome 63.0.3239.108,\u0414\u043E\u0431\u0430\u0432\u043B\u044F\u0435\u043C \u043F\u043E\u043B\u044C\u0437\u043E\u0432\u0430\u0442\u0435\u043B\u044F,2018-01-03 14:12:04,2018-01-03 14:12:04,"0,277s",PASSED
delay,Chrome 63.0.3239.108,,2018-01-03 14:12:04,2018-01-03 14:12:07,"3,002s",PASSED
verifyTextPresent,Chrome 63.0.3239.108,\u041F\u0440\u043E\u0432\u0435\u0440\u044F\u0435\u043C \u0437\u0430\u0433\u043E\u043B\u043E\u0432\u043E\u043A \u043E\u043A\u043D\u0430 \u043D\u043E\u0432\u043E\u0433\u043E \u043F\u043E\u043B\u044C\u0437\u043E\u0432\u0430\u0442\u0435\u043B\u044F,2018-01-03 14:12:07,2018-01-03 14:12:09,"1,598s",FAILED
,,,,,,
Test Cases/UsersModule/Edit/Delete name,Chrome 63.0.3239.108,,2018-01-03 14:12:09,2018-01-03 14:12:29,"20,365s",FAILED
callTestCase,Chrome 63.0.3239.108,,2018-01-03 14:12:09,2018-01-03 14:12:25,"15,584s",PASSED
delay,Chrome 63.0.3239.108,,2018-01-03 14:12:25,2018-01-03 14:12:28,"3,001s",PASSED
setText,Chrome 63.0.3239.108,\u0418\u0449\u0435\u043C \u043F\u043E\u043B\u044C\u0437\u043E\u0432\u0430\u0442\u0435\u043B\u044F,2018-01-03 14:12:28,2018-01-03 14:12:28,"0,647s",PASSED
click,Chrome 63.0.3239.108,\u0417\u0430\u0445\u043E\u0434\u0438\u043C \u0432 \u0440\u0435\u0434\u0430\u043A\u0442\u0438\u0440\u043E\u0432\u0430\u043D\u0438\u0435,2018-01-03 14:12:28,2018-01-03 14:12:29,"0,157s",PASSED
verifyTextPresent,Chrome 63.0.3239.108,,2018-01-03 14:12:29,2018-01-03 14:12:29,"0,284s",PASSED
setText,Chrome 63.0.3239.108,\u0423\u0434\u0430\u043B\u044F\u0435\u043C \u0438\u043C\u044F \u043F\u043E\u043B\u044C\u0437\u043E\u0432\u0430\u0442\u0435\u043B\u044F,2018-01-03 14:12:29,2018-01-03 14:12:29,"0,477s",FAILED
,,,,,,
Test Cases/UsersModule/Edit/Change password,Chrome 63.0.3239.108,,2018-01-03 14:12:29,2018-01-03 14:12:57,"27,542s",PASSED
callTestCase,Chrome 63.0.3239.108,,2018-01-03 14:12:30,2018-01-03 14:12:45,"15,721s",PASSED
delay,Chrome 63.0.3239.108,,2018-01-03 14:12:45,2018-01-03 14:12:48,"3,002s",PASSED
setText,Chrome 63.0.3239.108,\u0418\u0449\u0435\u043C \u043F\u043E\u043B\u044C\u0437\u043E\u0432\u0430\u0442\u0435\u043B\u044F,2018-01-03 14:12:48,2018-01-03 14:12:49,"0,885s",PASSED
click,Chrome 63.0.3239.108,\u0417\u0430\u0445\u043E\u0434\u0438\u043C \u0432 \u0440\u0435\u0434\u0430\u043A\u0442\u0438\u0440\u043E\u0432\u0430\u043D\u0438\u0435,2018-01-03 14:12:49,2018-01-03 14:12:50,"0,201s",PASSED
verifyTextPresent,Chrome 63.0.3239.108,,2018-01-03 14:12:50,2018-01-03 14:12:50,"0,356s",PASSED
delay,Chrome 63.0.3239.108,,2018-01-03 14:12:50,2018-01-03 14:12:53,"3,002s",PASSED
click,Chrome 63.0.3239.108,\u0413\u0435\u043D\u0435\u0440\u0438\u043C \u043D\u043E\u0432\u044B\u0439 \u043F\u0430\u0440\u043E\u043B\u044C,2018-01-03 14:12:53,2018-01-03 14:12:53,"0,120s",PASSED
click,Chrome 63.0.3239.108,\u0421\u043E\u0445\u0440\u0430\u043D\u044F\u0435\u043C,2018-01-03 14:12:53,2018-01-03 14:12:53,"0,307s",PASSED
verifyElementPresent,Chrome 63.0.3239.108,\u041F\u0440\u043E\u0432\u0435\u0440\u044F\u0435\u043C \u0437\u0430\u0433\u043E\u043B\u043E\u0432\u043E\u043A \u043E\u043A\u043D\u0430 \u043D\u043E\u0432\u043E\u0433\u043E \u043F\u0430\u0440\u043E\u043B\u044F,2018-01-03 14:12:53,2018-01-03 14:12:53,"0,002s",NOT_RUN
delay,Chrome 63.0.3239.108,,2018-01-03 14:12:53,2018-01-03 14:12:56,"3,001s",PASSED
closeBrowser,Chrome 63.0.3239.108,,2018-01-03 14:12:56,2018-01-03 14:12:57,"0,604s",PASSED
,,,,,,
Test Cases/UsersModule/Edit/Change name,Chrome 63.0.3239.108,,2018-01-03 14:12:57,2018-01-03 14:13:20,"23,280s",PASSED
callTestCase,Chrome 63.0.3239.108,,2018-01-03 14:12:57,2018-01-03 14:13:12,"14,263s",PASSED
delay,Chrome 63.0.3239.108,,2018-01-03 14:13:12,2018-01-03 14:13:15,"3,002s",PASSED
setText,Chrome 63.0.3239.108,\u0418\u0449\u0435\u043C \u043F\u043E\u043B\u044C\u0437\u043E\u0432\u0430\u0442\u0435\u043B\u044F,2018-01-03 14:13:15,2018-01-03 14:13:15,"0,913s",PASSED
click,Chrome 63.0.3239.108,\u0417\u0430\u0445\u043E\u0434\u0438\u043C \u0432 \u0440\u0435\u0434\u0430\u043A\u0442\u0438\u0440\u043E\u0432\u0430\u043D\u0438\u0435,2018-01-03 14:13:15,2018-01-03 14:13:16,"0,204s",PASSED
verifyTextPresent,Chrome 63.0.3239.108,\u041F\u0440\u043E\u0432\u0435\u0440\u044F\u0435\u043C \u0437\u0430\u0433\u043E\u043B\u043E\u0432\u043E\u043A \u043E\u043A\u043D\u0430,2018-01-03 14:13:16,2018-01-03 14:13:16,"0,336s",PASSED
delay,Chrome 63.0.3239.108,,2018-01-03 14:13:16,2018-01-03 14:13:19,"3,002s",PASSED
setText,Chrome 63.0.3239.108,\u041C\u0435\u043D\u044F\u0435\u043C \u0438\u043C\u044F \u043F\u043E\u043B\u044C\u0437\u043E\u0432\u0430\u0442\u0435\u043B\u044F,2018-01-03 14:13:19,2018-01-03 14:13:19,"0,317s",PASSED
click,Chrome 63.0.3239.108,\u0421\u043E\u0445\u0440\u0430\u043D\u044F\u0435\u043C \u0438\u0437\u043C\u0435\u043D\u0435\u043D\u0438\u044F,2018-01-03 14:13:19,2018-01-03 14:13:20,"0,323s",PASSED
verifyElementPresent,Chrome 63.0.3239.108,\u041F\u0440\u043E\u0432\u0435\u0440\u044F\u0435\u043C \u043D\u0430\u043B\u0438\u0447\u0438\u0435 \u0441\u043E\u043E\u0431\u0449\u0435\u043D\u0438\u044F \u043E\u0431 \u0443\u0441\u043F\u0435\u0445\u0435,2018-01-03 14:13:20,2018-01-03 14:13:20,"0,001s",NOT_RUN
closeBrowser,Chrome 63.0.3239.108,,2018-01-03 14:13:20,2018-01-03 14:13:20,"0,630s",PASSED
,,,,,,
Test Cases/UsersModule/Search/Search not existing user,Chrome 63.0.3239.108,,2018-01-03 14:13:20,2018-01-03 14:13:41,"20,737s",PASSED
callTestCase,Chrome 63.0.3239.108,,2018-01-03 14:13:21,2018-01-03 14:13:36,"15,746s",PASSED
setText,Chrome 63.0.3239.108,\u0418\u0449\u0435\u043C \u043F\u043E\u043B\u044C\u0437\u043E\u0432\u0430\u0442\u0435\u043B\u044F,2018-01-03 14:13:36,2018-01-03 14:13:37,"0,776s",PASSED
verifyTextPresent,Chrome 63.0.3239.108,"\u041F\u0440\u043E\u0432\u0435\u0440\u044F\u0435\u043C, \u0447\u0442\u043E \u0442\u0430\u043A\u043E\u0433\u043E \u043F\u043E\u043B\u044C\u0437\u043E\u0432\u0430\u0442\u0435\u043B\u044F \u043D\u0435 \u043D\u0430\u0439\u0434\u0435\u043D\u043E",2018-01-03 14:13:37,2018-01-03 14:13:37,"0,224s",PASSED
delay,Chrome 63.0.3239.108,,2018-01-03 14:13:37,2018-01-03 14:13:40,"3,002s",PASSED
closeBrowser,Chrome 63.0.3239.108,,2018-01-03 14:13:40,2018-01-03 14:13:41,"0,644s",PASSED
,,,,,,
Test Cases/UsersModule/Search/Search user,Chrome 63.0.3239.108,,2018-01-03 14:13:41,2018-01-03 14:14:09,"27,367s",PASSED
callTestCase,Chrome 63.0.3239.108,,2018-01-03 14:13:41,2018-01-03 14:13:58,"16,851s",PASSED
delay,Chrome 63.0.3239.108,,2018-01-03 14:13:58,2018-01-03 14:14:01,"3,002s",PASSED
setText,Chrome 63.0.3239.108,\u0418\u0449\u0435\u043C \u0441\u043E\u0437\u0434\u0430\u043D\u043D\u043E\u0433\u043E \u043F\u043E\u043B\u044C\u0437\u043E\u0432\u0430\u0442\u0435\u043B\u044F,2018-01-03 14:14:01,2018-01-03 14:14:02,"0,647s",PASSED
delay,Chrome 63.0.3239.108,,2018-01-03 14:14:02,2018-01-03 14:14:05,"3,001s",PASSED
click,Chrome 63.0.3239.108,"\u041F\u0440\u043E\u0432\u0435\u0440\u044F\u0435\u043C, \u0447\u0442\u043E \u043F\u043E\u043B\u044C\u0437\u043E\u0432\u0430\u0442\u0435\u043B\u044C \u0431\u044B\u043B \u043D\u0430\u0439\u0434\u0435\u043D",2018-01-03 14:14:05,2018-01-03 14:14:05,"0,000s",NOT_RUN
delay,Chrome 63.0.3239.108,,2018-01-03 14:14:05,2018-01-03 14:14:08,"3,001s",PASSED
closeBrowser,Chrome 63.0.3239.108,,2018-01-03 14:14:08,2018-01-03 14:14:09,"0,604s",PASSED
,,,,,,
Test Cases/UsersModule/Block/Block User,Chrome 63.0.3239.108,,2018-01-03 14:14:09,2018-01-03 14:14:39,"30,027s",PASSED
callTestCase,Chrome 63.0.3239.108,,2018-01-03 14:14:09,2018-01-03 14:14:24,"15,131s",PASSED
delay,Chrome 63.0.3239.108,,2018-01-03 14:14:24,2018-01-03 14:14:27,"3,001s",PASSED
setText,Chrome 63.0.3239.108,\u0418\u0449\u0435\u043C \u043F\u043E\u043B\u044C\u0437\u043E\u0432\u0430\u0442\u0435\u043B\u044F,2018-01-03 14:14:27,2018-01-03 14:14:27,"0,580s",PASSED
click,Chrome 63.0.3239.108,\u0411\u043B\u043E\u043A\u0438\u0440\u0443\u0435\u043C \u043F\u043E\u043B\u044C\u0437\u043E\u0432\u0430\u0442\u0435\u043B\u044F,2018-01-03 14:14:27,2018-01-03 14:14:28,"0,318s",PASSED
verifyTextPresent,Chrome 63.0.3239.108,\u041F\u0440\u043E\u0432\u0435\u0440\u044F\u0435\u043C \u0437\u0430\u0433\u043E\u043B\u043E\u0432\u043E\u043A \u043E\u043A\u043D\u0430,2018-01-03 14:14:28,2018-01-03 14:14:28,"0,001s",NOT_RUN
delay,Chrome 63.0.3239.108,,2018-01-03 14:14:28,2018-01-03 14:14:31,"3,001s",PASSED
click,Chrome 63.0.3239.108,\u041E\u0442\u043C\u0435\u043D\u044F\u0435\u043C \u0431\u043B\u043E\u043A\u0438\u0440\u043E\u0432\u043A\u0443,2018-01-03 14:14:31,2018-01-03 14:14:31,"0,167s",PASSED
delay,Chrome 63.0.3239.108,,2018-01-03 14:14:31,2018-01-03 14:14:34,"3,001s",PASSED
click,Chrome 63.0.3239.108,\u0411\u043B\u043E\u043A\u0438\u0440\u0443\u0435\u043C \u043F\u043E\u043B\u044C\u0437\u043E\u0432\u0430\u0442\u0435\u043B\u044F,2018-01-03 14:14:34,2018-01-03 14:14:34,"0,247s",PASSED
delay,Chrome 63.0.3239.108,,2018-01-03 14:14:34,2018-01-03 14:14:37,"3,002s",PASSED
click,Chrome 63.0.3239.108,\u041F\u0440\u043E\u0432\u0435\u0440\u044F\u0435\u043C \u0437\u0430\u0433\u043E\u043B\u043E\u0432\u043E\u043A \u043E\u043A\u043D\u0430,2018-01-03 14:14:37,2018-01-03 14:14:37,"0,000s",NOT_RUN
click,Chrome 63.0.3239.108,\u041F\u043E\u0434\u0442\u0432\u0435\u0440\u0436\u0434\u0430\u0435\u043C \u0431\u043B\u043E\u043A\u0438\u0440\u043E\u0432\u043A\u0443,2018-01-03 14:14:37,2018-01-03 14:14:37,"0,154s",PASSED
verifyElementPresent,Chrome 63.0.3239.108,\u041F\u0440\u043E\u0432\u0435\u0440\u044F\u0435\u043C \u043F\u043E\u0434\u0442\u0432\u0435\u0440\u0436\u0434\u0435\u043D\u0438\u0435 \u0431\u043B\u043E\u043A\u0438\u0440\u043E\u0432\u043A\u0438,2018-01-03 14:14:37,2018-01-03 14:14:38,"0,607s",PASSED
closeBrowser,Chrome 63.0.3239.108,,2018-01-03 14:14:38,2018-01-03 14:14:39,"0,601s",PASSED
,,,,,,
Test Cases/UsersModule/Block/Unblock User,Chrome 63.0.3239.108,,2018-01-03 14:14:39,2018-01-03 14:15:01,"22,804s",PASSED
callTestCase,Chrome 63.0.3239.108,,2018-01-03 14:14:39,2018-01-03 14:14:53,"14,057s",PASSED
delay,Chrome 63.0.3239.108,,2018-01-03 14:14:53,2018-01-03 14:14:56,"3,002s",PASSED
setText,Chrome 63.0.3239.108,\u0418\u0449\u0435\u043C \u043F\u043E\u043B\u044C\u0437\u043E\u0432\u0430\u0442\u0435\u043B\u044F,2018-01-03 14:14:56,2018-01-03 14:14:57,"0,698s",PASSED
click,Chrome 63.0.3239.108,\u0420\u0430\u0437\u0431\u043B\u043E\u043A\u0438\u0440\u0443\u0435\u043C \u043F\u043E\u043B\u044C\u0437\u043E\u0432\u0430\u0442\u0435\u043B\u044F,2018-01-03 14:14:57,2018-01-03 14:14:57,"0,319s",PASSED
delay,Chrome 63.0.3239.108,,2018-01-03 14:14:57,2018-01-03 14:15:00,"3,001s",PASSED
click,Chrome 63.0.3239.108,\u041F\u043E\u0434\u0442\u0432\u0435\u0440\u0436\u0434\u0430\u0435\u043C \u0440\u0430\u0437\u0431\u043B\u043E\u043A\u0438\u0440\u043E\u0432\u043A\u0443,2018-01-03 14:15:00,2018-01-03 14:15:00,"0,130s",PASSED
click,Chrome 63.0.3239.108,\u041F\u043E\u0434\u0442\u0432\u0435\u0440\u0436\u0434\u0430\u0435\u043C \u0440\u0430\u0437\u0431\u043B\u043E\u043A\u0438\u0440\u043E\u0432\u043A\u0443,2018-01-03 14:15:00,2018-01-03 14:15:00,"0,183s",PASSED
verifyElementPresent,Chrome 63.0.3239.108,\u041F\u0440\u043E\u0432\u0435\u0440\u044F\u0435\u043C \u043F\u043E\u0434\u0442\u0432\u0435\u0440\u0436\u0434\u0435\u043D\u0438\u0435 \u0440\u0430\u0437\u0431\u043B\u043E\u043A\u0438\u0440\u043E\u0432\u043A\u0438,2018-01-03 14:15:00,2018-01-03 14:15:01,"0,591s",PASSED
closeBrowser,Chrome 63.0.3239.108,,2018-01-03 14:15:01,2018-01-03 14:15:01,"0,603s",PASSED
,,,,,,
Test Cases/UsersModule/Change Right/Change all right,Chrome 63.0.3239.108,,2018-01-03 14:15:02,2018-01-03 14:15:34,"32,976s",PASSED
callTestCase,Chrome 63.0.3239.108,,2018-01-03 14:15:02,2018-01-03 14:15:17,"15,302s",PASSED
delay,Chrome 63.0.3239.108,,2018-01-03 14:15:17,2018-01-03 14:15:20,"3,001s",PASSED
setText,Chrome 63.0.3239.108,\u0418\u0449\u0435\u043C \u0441\u043E\u0437\u0434\u0430\u043D\u043D\u043E\u0433\u043E \u043F\u043E\u043B\u044C\u0437\u043E\u0432\u0430\u0442\u0435\u043B\u044F,2018-01-03 14:15:20,2018-01-03 14:15:21,"0,648s",PASSED
delay,Chrome 63.0.3239.108,,2018-01-03 14:15:21,2018-01-03 14:15:24,"3,001s",PASSED
click,Chrome 63.0.3239.108,\u0420\u0435\u0434\u0430\u043A\u0442\u0438\u0440\u0443\u0435\u043C \u043F\u0440\u0430\u0432\u0430 \u043F\u043E\u043B\u044C\u0437\u043E\u0432\u0430\u0442\u0435\u043B\u044F,2018-01-03 14:15:24,2018-01-03 14:15:24,"0,145s",PASSED
verifyTextPresent,Chrome 63.0.3239.108,\u041F\u0440\u043E\u0432\u0435\u0440\u044F\u0435\u043C \u0437\u0430\u0433\u043E\u043B\u043E\u0432\u043E\u043A \u043E\u043A\u043D\u0430,2018-01-03 14:15:24,2018-01-03 14:15:24,"0,228s",PASSED
click,Chrome 63.0.3239.108,\u0417\u0430\u043A\u0440\u044B\u0432\u0430\u0435\u043C \u043E\u043A\u043D\u043E \u0440\u0435\u0434\u0430\u043A\u0442\u0438\u0440\u043E\u0432\u0430\u043D\u0438\u044F \u043F\u0440\u0430\u0432 \u043F\u043E\u043B\u044C\u0437\u043E\u0432\u0430\u0442\u0435\u043B\u044F,2018-01-03 14:15:24,2018-01-03 14:15:25,"0,896s",PASSED
delay,Chrome 63.0.3239.108,,2018-01-03 14:15:25,2018-01-03 14:15:28,"3,001s",PASSED
click,Chrome 63.0.3239.108,\u0420\u0435\u0434\u0430\u043A\u0442\u0438\u0440\u0443\u0435\u043C \u043F\u0440\u0430\u0432\u0430 \u043F\u043E\u043B\u044C\u0437\u043E\u0432\u0430\u0442\u0435\u043B\u044F,2018-01-03 14:15:28,2018-01-03 14:15:28,"0,113s",PASSED
verifyTextPresent,Chrome 63.0.3239.108,\u041F\u0440\u043E\u0432\u0435\u0440\u044F\u0435\u043C \u0437\u0430\u0433\u043E\u043B\u043E\u0432\u043E\u043A \u043E\u043A\u043D\u0430,2018-01-03 14:15:28,2018-01-03 14:15:28,"0,327s",PASSED
click,Chrome 63.0.3239.108,\u0412\u044B\u0434\u0435\u043B\u044F\u0435\u043C \u0432\u0441\u0435 \u043F\u0440\u0430\u0432\u0430,2018-01-03 14:15:28,2018-01-03 14:15:29,"0,763s",PASSED
delay,Chrome 63.0.3239.108,,2018-01-03 14:15:29,2018-01-03 14:15:32,"3,002s",PASSED
click,Chrome 63.0.3239.108,\u0421\u043D\u0438\u043C\u0430\u0435\u043C \u0432\u0441\u0435 \u043F\u0440\u0430\u0432\u0430,2018-01-03 14:15:32,2018-01-03 14:15:33,"0,464s",PASSED
click,Chrome 63.0.3239.108,\u0421\u043E\u0445\u0440\u0430\u043D\u044F\u0435\u043C \u0438\u0437\u043C\u0435\u043D\u0435\u043D\u0438\u0435 \u043F\u0440\u0430\u0432,2018-01-03 14:15:33,2018-01-03 14:15:33,"0,680s",PASSED
verifyElementPresent,Chrome 63.0.3239.108,\u041F\u0440\u043E\u0432\u0435\u0440\u044F\u0435\u043C \u0441\u043E\u043E\u0431\u0449\u0435\u043D\u0438\u0435 \u0443\u0441\u043F\u0435\u0445\u0430 \u0438\u0437\u043C\u0435\u043D\u0435\u043D\u0438\u044F \u043F\u0440\u0430\u0432,2018-01-03 14:15:33,2018-01-03 14:15:34,"0,573s",PASSED
closeBrowser,Chrome 63.0.3239.108,,2018-01-03 14:15:34,2018-01-03 14:15:34,"0,603s",PASSED
,,,,,,
Test Cases/UsersModule/Change Right/Change group right,Chrome 63.0.3239.108,,2018-01-03 14:15:35,2018-01-03 14:16:06,"30,985s",PASSED
callTestCase,Chrome 63.0.3239.108,,2018-01-03 14:15:35,2018-01-03 14:15:49,"14,308s",PASSED
delay,Chrome 63.0.3239.108,,2018-01-03 14:15:49,2018-01-03 14:15:52,"3,001s",PASSED
setText,Chrome 63.0.3239.108,\u0418\u0449\u0435\u043C \u0441\u043E\u0437\u0434\u0430\u043D\u043D\u043E\u0433\u043E \u043F\u043E\u043B\u044C\u0437\u043E\u0432\u0430\u0442\u0435\u043B\u044F,2018-01-03 14:15:52,2018-01-03 14:15:53,"0,609s",PASSED
delay,Chrome 63.0.3239.108,,2018-01-03 14:15:53,2018-01-03 14:15:56,"3,001s",PASSED
click,Chrome 63.0.3239.108,\u0420\u0435\u0434\u0430\u043A\u0442\u0438\u0440\u0443\u0435\u043C \u043F\u0440\u0430\u0432\u0430 \u043F\u043E\u043B\u044C\u0437\u043E\u0432\u0430\u0442\u0435\u043B\u044F,2018-01-03 14:15:56,2018-01-03 14:15:56,"0,168s",PASSED
verifyTextPresent,Chrome 63.0.3239.108,\u041F\u0440\u043E\u0432\u0435\u0440\u044F\u0435\u043C \u0437\u0430\u0433\u043E\u043B\u043E\u0432\u043E\u043A \u043E\u043A\u043D\u0430,2018-01-03 14:15:56,2018-01-03 14:15:56,"0,262s",PASSED
click,Chrome 63.0.3239.108,\u0412\u044B\u0434\u0435\u043B\u044F\u0435\u043C \u0433\u0440\u0443\u043F\u043F\u0443 \u043F\u0440\u0430\u0432,2018-01-03 14:15:56,2018-01-03 14:15:57,"1,183s",PASSED
delay,Chrome 63.0.3239.108,,2018-01-03 14:15:57,2018-01-03 14:16:00,"3,001s",PASSED
click,Chrome 63.0.3239.108,\u0421\u043D\u0438\u043C\u0430\u0435\u043C \u0433\u0440\u0443\u043F\u043F\u0443 \u043F\u0440\u0430\u0432,2018-01-03 14:16:00,2018-01-03 14:16:01,"0,541s",PASSED
delay,Chrome 63.0.3239.108,,2018-01-03 14:16:01,2018-01-03 14:16:04,"3,002s",PASSED
click,Chrome 63.0.3239.108,\u0421\u043E\u0445\u0440\u0430\u043D\u044F\u0435\u043C \u0438\u0437\u043C\u0435\u043D\u0435\u043D\u0438\u0435 \u043F\u0440\u0430\u0432,2018-01-03 14:16:04,2018-01-03 14:16:04,"0,504s",PASSED
verifyElementPresent,Chrome 63.0.3239.108,\u041F\u0440\u043E\u0432\u0435\u0440\u044F\u0435\u043C \u0441\u043E\u043E\u0431\u0449\u0435\u043D\u0438\u0435 \u0443\u0441\u043F\u0435\u0445\u0430 \u0438\u0437\u043C\u0435\u043D\u0435\u043D\u0438\u044F \u043F\u0440\u0430\u0432,2018-01-03 14:16:04,2018-01-03 14:16:05,"0,583s",PASSED
closeBrowser,Chrome 63.0.3239.108,,2018-01-03 14:16:05,2018-01-03 14:16:06,"0,623s",PASSED
,,,,,,
Test Cases/UsersModule/Change Right/Change right,Chrome 63.0.3239.108,,2018-01-03 14:16:06,2018-01-03 14:16:35,"29,824s",PASSED
callTestCase,Chrome 63.0.3239.108,,2018-01-03 14:16:06,2018-01-03 14:16:22,"15,890s",PASSED
delay,Chrome 63.0.3239.108,,2018-01-03 14:16:22,2018-01-03 14:16:25,"3,002s",PASSED
