Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
setText,Chrome 63.0.3239.132,\u0414\u0430\u0442\u0430 \u0432\u0432\u043E\u0434\u0430 \u0432 \u044D\u043A\u0441\u0442\u043F\u043B\u0443\u0430\u0442\u0430\u0446\u0438\u044E,2018-01-11 15:11:23,2018-01-11 15:11:33,"9,916s",PASSED
setText,Chrome 63.0.3239.132,\u0414\u0430\u0442\u0430 \u043F\u0440\u043E\u0438\u0437\u0432\u043E\u0434\u0441\u0442\u0432\u0430,2018-01-11 15:11:33,2018-01-11 15:11:44,"10,722s",PASSED
click,Chrome 63.0.3239.132,\u0412\u044B\u0431\u0438\u0440\u0430\u0435\u043C \u0438\u0437 \u0441\u0435\u043B\u0435\u043A\u0442\u0430 \u043F\u0440\u043E\u0438\u0437\u0432\u043E\u0434\u0438\u0442\u0435\u043B\u044F,2018-01-11 15:11:44,2018-01-11 15:11:44,"0,712s",PASSED
delay,Chrome 63.0.3239.132,,2018-01-11 15:11:44,2018-01-11 15:11:47,"3,002s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 15:11:47,2018-01-11 15:11:47,"0,162s",PASSED
setText,Chrome 63.0.3239.132,\u041D\u043E\u0440\u043C\u0430\u0442\u0438\u0432\u043D\u044B\u0439 \u0441\u0440\u043E\u043A \u0441\u043B\u0443\u0436\u0431\u044B,2018-01-11 15:11:47,2018-01-11 15:11:57,"9,730s",PASSED
click,Chrome 63.0.3239.132,\u0412\u044B\u0431\u0438\u0440\u0430\u0435\u043C \u0438\u0437 \u0441\u0435\u043B\u0435\u043A\u0442\u0430 \u0433\u0440\u0443\u043F\u043F\u0443 \u0441\u043E\u0441\u0443\u0434\u0430,2018-01-11 15:11:57,2018-01-11 15:11:57,"0,219s",PASSED
delay,Chrome 63.0.3239.132,,2018-01-11 15:11:57,2018-01-11 15:12:00,"3,004s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 15:12:00,2018-01-11 15:12:01,"0,164s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-11 15:12:01,2018-01-11 15:12:10,"9,889s",PASSED
click,Chrome 63.0.3239.132,\u0417\u0430\u043F\u0438\u0441\u044B\u0432\u0430\u0435\u043C \u0432 Textarea \u043D\u0430\u0437\u043D\u0430\u0447\u0435\u043D\u0438\u0435 \u0441\u043E\u0441\u0443\u0434\u0430,2018-01-11 15:12:10,2018-01-11 15:12:15,"4,716s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-11 15:12:15,2018-01-11 15:12:18,"2,757s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 15:12:18,2018-01-11 15:12:24,"6,069s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 15:12:24,2018-01-11 15:12:29,"4,859s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-11 15:12:29,2018-01-11 15:12:33,"3,760s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 15:12:33,2018-01-11 15:12:39,"6,040s",PASSED
comment,Chrome 63.0.3239.132,,2018-01-11 15:12:39,2018-01-11 15:12:39,"0,001s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 15:12:39,2018-01-11 15:12:42,"3,587s",PASSED
waitForJQueryLoad,Chrome 63.0.3239.132,,2018-01-11 15:12:42,2018-01-11 15:12:44,"1,292s",PASSED
delay,Chrome 63.0.3239.132,,2018-01-11 15:12:44,2018-01-11 15:12:47,"3,001s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 15:12:47,2018-01-11 15:12:49,"2,545s",PASSED
delay,Chrome 63.0.3239.132,,2018-01-11 15:12:49,2018-01-11 15:12:52,"3,001s",PASSED
setText,Chrome 63.0.3239.132,\u0420\u0435\u0433 \u043D\u043E\u043C\u0435\u0440,2018-01-11 15:12:52,2018-01-11 15:13:03,"10,960s",PASSED
setText,Chrome 63.0.3239.132,\u0414\u0430\u0442\u0430 \u0440\u0435\u0433\u0438\u0441\u0442\u0440\u0430\u0446\u0438\u0438,2018-01-11 15:13:03,2018-01-11 15:13:15,"11,506s",PASSED
click,Chrome 63.0.3239.132,\u0412\u044B\u0431\u0438\u0440\u0430\u0435\u043C \u0438\u0437 \u0441\u0435\u043B\u0435\u043A\u0442\u0430 \u043C\u0435\u0441\u0442\u043E \u0440\u0435\u0433\u0438\u0441\u0442\u0440\u0430\u0446\u0438\u0438,2018-01-11 15:13:15,2018-01-11 15:13:15,"0,382s",PASSED
delay,Chrome 63.0.3239.132,,2018-01-11 15:13:15,2018-01-11 15:13:18,"3,005s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 15:13:18,2018-01-11 15:13:18,"0,141s",PASSED
delay,Chrome 63.0.3239.132,,2018-01-11 15:13:18,2018-01-11 15:13:21,"3,002s",PASSED
click,Chrome 63.0.3239.132,\u0421\u043E\u0445\u0440\u0430\u043D\u044F\u0435\u043C \u0434\u0430\u043D\u043D\u044B\u0435 \u043E \u0440\u0435\u0433\u0438\u0441\u0442\u0440\u0430\u0446\u0438\u0438,2018-01-11 15:13:21,2018-01-11 15:13:27,"5,925s",PASSED
delay,Chrome 63.0.3239.132,,2018-01-11 15:13:27,2018-01-11 15:13:30,"3,004s",PASSED
comment,Chrome 63.0.3239.132,,2018-01-11 15:13:30,2018-01-11 15:13:30,"0,001s",PASSED
setText,Chrome 63.0.3239.132,\u041E\u0431\u044A\u0435\u043C \u0441\u043E\u0441\u0443\u0434\u0430,2018-01-11 15:13:30,2018-01-11 15:13:41,"10,831s",PASSED
setText,Chrome 63.0.3239.132,\u041C\u0430\u0440\u043A\u0430,2018-01-11 15:13:41,2018-01-11 15:13:52,"10,744s",PASSED
click,Chrome 63.0.3239.132,\u0412\u044B\u0431\u0438\u0440\u0430\u0435\u043C \u0438\u0437 \u0441\u0435\u043B\u0435\u043A\u0442\u0430 \u0440\u0430\u0441\u043F\u043E\u043B\u043E\u0436\u0435\u043D\u0438\u0435 \u0441\u043E\u0441\u0443\u0434\u0430,2018-01-11 15:13:52,2018-01-11 15:13:52,"0,171s",PASSED
delay,Chrome 63.0.3239.132,,2018-01-11 15:13:52,2018-01-11 15:13:55,"3,002s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 15:13:55,2018-01-11 15:13:55,"0,186s",PASSED
setText,Chrome 63.0.3239.132,\u0414\u043B\u0438\u043D\u0430,2018-01-11 15:13:55,2018-01-11 15:14:06,"11,271s",PASSED
click,Chrome 63.0.3239.132,\u0412\u044B\u0431\u0438\u0440\u0430\u0435\u043C \u0438\u0437 \u0441\u0435\u043B\u0435\u043A\u0442\u0430 \u0440\u0435\u0436\u0438\u043C \u0440\u0430\u0431\u043E\u0442\u044B,2018-01-11 15:14:06,2018-01-11 15:14:06,"0,203s",PASSED
delay,Chrome 63.0.3239.132,,2018-01-11 15:14:06,2018-01-11 15:14:09,"3,001s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 15:14:09,2018-01-11 15:14:10,"0,194s",PASSED
click,Chrome 63.0.3239.132,\u0412\u044B\u0431\u0438\u0440\u0430\u0435\u043C \u0438\u0437 \u0441\u0435\u043B\u0435\u043A\u0442\u0430 \u043D\u0430\u043B\u0438\u0447\u0438\u0435 \u0442\u0435\u043F\u043B\u043E\u0438\u0437\u043E\u043B\u044F\u0446\u0438\u0438,2018-01-11 15:14:10,2018-01-11 15:14:10,"0,227s",PASSED
delay,Chrome 63.0.3239.132,,2018-01-11 15:14:10,2018-01-11 15:14:13,"3,003s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 15:14:13,2018-01-11 15:14:13,"0,353s",PASSED
click,Chrome 63.0.3239.132,\u0412\u044B\u0431\u0438\u0440\u0430\u0435\u043C \u0438\u0437 \u0441\u0435\u043B\u0435\u043A\u0442\u0430 \u043D\u0430\u043B\u0438\u0447\u0438\u0435 \u0444\u0443\u0442\u0435\u0440\u043E\u0432\u043A\u0438,2018-01-11 15:14:13,2018-01-11 15:14:13,"0,271s",PASSED
delay,Chrome 63.0.3239.132,,2018-01-11 15:14:13,2018-01-11 15:14:16,"3,002s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 15:14:16,2018-01-11 15:14:17,"0,241s",PASSED
click,Chrome 63.0.3239.132,\u0412\u044B\u0431\u0438\u0440\u0430\u0435\u043C \u0438\u0437 \u0441\u0435\u043B\u0435\u043A\u0442\u0430 \u043D\u0430\u043B\u0438\u0447\u0438\u0435 \u0430\u043D\u0442\u0438\u043A\u043E\u0440\u0440\u043E\u0437\u0438\u043E\u043D\u043D\u043E\u0433\u043E \u043F\u043E\u043A\u0440\u044B\u0442\u0438\u044F \u0432\u043D\u0443\u0442\u0440\u0438,2018-01-11 15:14:17,2018-01-11 15:14:17,"0,416s",PASSED
delay,Chrome 63.0.3239.132,,2018-01-11 15:14:17,2018-01-11 15:14:20,"3,002s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 15:14:20,2018-01-11 15:14:20,"0,246s",PASSED
click,Chrome 63.0.3239.132,\u0412\u044B\u0431\u0438\u0440\u0430\u0435\u043C \u0438\u0437 \u0441\u0435\u043B\u0435\u043A\u0442\u0430 \u043D\u0430\u043B\u0438\u0447\u0438\u0435 \u0430\u043D\u0442\u0438\u043A\u043E\u0440\u0440\u043E\u0437\u0438\u043E\u043D\u043D\u043E\u0433\u043E \u043F\u043E\u043A\u0440\u044B\u0442\u0438\u044F \u0441\u043D\u0430\u0440\u0443\u0436\u0438,2018-01-11 15:14:20,2018-01-11 15:14:21,"0,444s",PASSED
delay,Chrome 63.0.3239.132,,2018-01-11 15:14:21,2018-01-11 15:14:24,"3,001s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 15:14:24,2018-01-11 15:14:24,"0,207s",PASSED
click,Chrome 63.0.3239.132,\u0412\u044B\u0431\u0438\u0440\u0430\u0435\u043C \u0438\u0437 \u0441\u0435\u043B\u0435\u043A\u0442\u0430 \u043D\u0430\u043B\u0438\u0447\u0438\u0435 \u0432\u043D\u0443\u0442\u0440\u0435\u043D\u043D\u0438\u0445 \u0443\u0441\u0442\u0440\u043E\u0439\u0441\u0442\u0432,2018-01-11 15:14:24,2018-01-11 15:14:24,"0,358s",PASSED
delay,Chrome 63.0.3239.132,,2018-01-11 15:14:24,2018-01-11 15:14:27,"3,002s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 15:14:27,2018-01-11 15:14:28,"0,178s",PASSED
click,Chrome 63.0.3239.132,\u0412\u044B\u0431\u0438\u0440\u0430\u0435\u043C \u0438\u0437 \u0441\u0435\u043B\u0435\u043A\u0442\u0430 \u043D\u0430\u043B\u0438\u0447\u0438\u0435 \u0440\u0430\u0441\u0447\u0435\u0442\u043E\u0432,2018-01-11 15:14:28,2018-01-11 15:14:28,"0,381s",PASSED
delay,Chrome 63.0.3239.132,,2018-01-11 15:14:28,2018-01-11 15:14:31,"3,001s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 15:14:31,2018-01-11 15:14:31,"0,218s",PASSED
setText,Chrome 63.0.3239.132,\u041C\u0430\u0441\u0441\u0430 \u043F\u0443\u0441\u0442\u043E\u0433\u043E \u0441\u043E\u0441\u0443\u0434\u0430,2018-01-11 15:14:31,2018-01-11 15:14:47,"15,372s",PASSED
setText,Chrome 63.0.3239.132,\u041C\u0430\u043A\u0441 \u043C\u0430\u0441\u0441\u0430 \u0441\u0440\u0435\u0434\u044B,2018-01-11 15:14:47,2018-01-11 15:15:02,"15,371s",PASSED
setText,Chrome 63.0.3239.132,\u041A\u043E\u043C\u043F\u0435\u043D\u0441\u0430\u0446\u0438\u044F \u043A\u043E\u0440\u0440\u043E\u0437\u0438\u0438,2018-01-11 15:15:02,2018-01-11 15:15:17,"15,240s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-11 15:15:17,2018-01-11 15:15:33,"15,359s",PASSED
setText,Chrome 63.0.3239.132,\u041F\u043B\u043E\u0449\u0430\u0434\u044C \u0442\u0435\u043F\u043B\u043E\u043E\u0431\u043C\u0435\u043D\u0430,2018-01-11 15:15:33,2018-01-11 15:15:48,"15,590s",PASSED
click,Chrome 63.0.3239.132,\u0421\u043E\u0445\u0440\u0430\u043D\u044F\u0435\u043C \u0438\u0437\u043C\u0435\u043D\u0435\u043D\u0438\u044F \u043D\u0430 \u0432\u043A\u043B\u0430\u0434\u043A\u0435,2018-01-11 15:15:48,2018-01-11 15:15:48,"0,266s",PASSED
delay,Chrome 63.0.3239.132,,2018-01-11 15:15:48,2018-01-11 15:15:58,"10,001s",PASSED
,,,,,,
Test Cases/Work/Vessel/FillingOperatingParameters,Chrome 63.0.3239.132,,2018-01-11 15:15:58,2018-01-11 15:16:23,"25,058s",FAILED
comment,Chrome 63.0.3239.132,,2018-01-11 15:15:59,2018-01-11 15:15:59,"0,002s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 15:15:59,2018-01-11 15:16:06,"6,789s",PASSED
click,Chrome 63.0.3239.132,,2018-01-11 15:16:06,2018-01-11 15:16:23,"17,925s",FAILED
